####Molesworth Cover scores for randomly located plots established  by NZ Forest Surveys Jan 2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"###Plot sizes are: Subplot1- 0.25 m2 (0.5m x 0.5m), Subplot2- 1 m2 (1m x 1m), Subplot3- 4 m2 (2m x 2m), Subplot4- 25 m2 (5m x 5m), Subplot5- 100 m2 (10m x 10m), Subplot6- 400 m2 (20m x 20m)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"##Height tiers are: 1 (0-0.1 m high); 2 (0.1-0.3); 3 (0.3-1); 4 (1-2), 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###Some duplicted species entries removed manually,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Transect,Plot No.,Species,Subplot1.Tier1,Subplot1.Tier2,Subplot1.Tier3,Subplot1.Tier4,Subplot1.Tier5,Subplot1.Tier6,Subplot2.Tier1,Subplot2.Tier2,Subplot2.Tier3,Subplot2.Tier4,Subplot2.Tier5,Subplot2.Tier6,Subplot3.Tier1,Subplot3.Tier2,Subplot3.Tier3,Subplot3.Tier4,Subplot3.Tier5,Subplot3.Tier6,Subplot4.Tier1,Subplot4.Tier2,Subplot4.Tier3,Subplot4.Tier4,Subplot4.Tier5,Subplot4.Tier6,Subplot5.Tier1,Subplot5.Tier2,Subplot5.Tier3,Subplot5.Tier4,Subplot5.Tier5,Subplot5.Tier6,Subplot6.Tier1,Subplot6.Tier2,Subplot6.Tier3,Subplot6.Tier4,Subplot6.Tier5,Subplot6.Tier6,BrowserSpecies,BrowserIntensity
M,4,LITTER,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
M,4,LUZRUF,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
M,4,MOSS,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
M,4,MUEAXI,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
M,4,MUEEPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
M,4,OLECYM,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,
M,4,OZOVAU,,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
M,4,PHLPRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
M,4,PIMORE,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
M,4,PIMSER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
M,4,POACOL,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
M,4,RAOHOO,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
M,4,RAOSUB,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
M,4,ROCK,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
M,4,ROSRUB,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,
M,4,RUMACE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
M,4,RYTPUM,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
M,4,THELON,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
M,4,VEGETATION,4,,,,,,5,1,,,,,5,2,1,,,,5,2,1,,,,5,2,1,,,,6,3,1,,,,,
M,4,VIOCUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
M,4,WAHALB,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,ACIAUR,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,ACRCOL,,,,,,,3,2,,,,,1,,,,,,3,2,,,,,2,2,,,,,1,1,,,,,,
N,1,AGRCAP,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,ANIFIL,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
N,1,ANTODO,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,BARE GROUND,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,,
N,1,BRABEL,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,CELDUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,1,CELGRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,CELMON,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,
N,1,CELSPE,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,CHIFSB,1,1,1,,,,2,2,1,,,,3,3,1,,,,2,2,1,,,,2,2,1,,,,2,2,1,,,,,
N,1,CHIPAL,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,2,2,1,,,,,
N,1,CRALAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,1,DISTOU,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,1,,,,1,1,1,,,,,
N,1,DRAROS,,,,,,,1,1,,,,,1,,,,,,3,3,1,,,,2,2,1,,,,2,2,1,,,,,
N,1,EPIALS,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
N,1,FESNOV,,,,,,,1,,,,,,2,1,,,,,2,1,,,,,1,1,,,,,1,1,,,,,,
N,1,GAUCRA,1,,,,,,1,,,,,,2,1,,,,,2,1,,,,,3,3,1,,,,2,2,1,,,,,
N,1,GAUDEP,,,,,,,,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,GENCOR,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,HEBANO,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,1,,,,,
N,1,HELPAR,,,,,,,,,,,,,,,,,,,1,1,,,,,2,2,2,,,,2,2,1,,,,,
N,1,HIECAE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,HIEPIL,3,,,,,,3,,,,,,3,,,,,,3,,,,,,2,,,,,,1,,,,,,,
N,1,HYPRAD,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,LAGSTR,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,LEUFRA,2,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,LITTER,1,,,,,,2,,,,,,2,,,,,,3,,,,,,2,,,,,,2,,,,,,,
N,1,LUZRUF,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,MOSS,3,,,,,,3,,,,,,2,,,,,,3,,,,,,2,,,,,,2,,,,,,,
N,1,MYRNUM,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,
N,1,OLECYM,,,,,,,1,1,,,,,1,1,,,,,2,2,1,,,,1,1,1,,,,1,1,1,,,,,
N,1,OZOVAU,,,,,,,1,,,,,,2,2,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,
N,1,PENPUM,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
N,1,PIMORE,3,,,,,,2,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
N,1,POACOL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,PODNIV,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
N,1,PRACOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,1,RAOSUB,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,ROCK,1,,,,,,1,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,
N,1,RUMACE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
N,1,RYTSET,1,,,,,,1,,,,,,3,1,,,,,2,1,,,,,2,1,,,,,1,1,,,,,,
N,1,SCLUNI,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
N,1,THELON,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,1,VEGETATION,6,1,1,,,,6,3,1,,,,6,3,1,,,,5,4,2,,,,5,4,2,,,,5,4,2,,,,,
N,1,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,2,ACIAUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,ACRCOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,ANTODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,BARE GROUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,BRABEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,CELGRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,CELSPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,CHIFSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,CHIPAL,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,
N,2,CRALAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,DRAROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,EXOBID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,FESNOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,GAUCRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,GENCOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,GONMON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,HEBANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,HEBRAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,HELPAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,HIECAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,HIEPIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,HIEPOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,2,HYPRAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,LAGSTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,2,LEPSCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,
N,2,LEUFRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,LITTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,LUZRUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,MELALP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,MOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,MYRNUM,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
N,2,OLECYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,OZOVAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
N,2,PIMORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,POACOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,PODNIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,PRACOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,2,RAOGRA,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,2,RAOSUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,ROCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,RUMACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,RYTSET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,THELON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,VEGETATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,2,WAHALB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,3,ACIAUR,,,,,,,,,,,,,2,2,,,,,1,1,,,,,1,1,,,,,1,1,,,,,hare,M
N,3,ACRCOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,3,AGRCAP,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
N,3,ANIARO,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,ASTNER,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,2,1,,,,2,2,1,,,,,
N,3,BARE GROUND,2,,,,,,3,,,,,,2,,,,,,3,,,,,,3,,,,,,3,,,,,,,
N,3,BRABEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,3,CELGRA,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
N,3,CELMON,,,,,,,,,,,,,2,2,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,
N,3,CELSPE,,,,,,,1,,,,,,1,,,,,,2,1,,,,,2,1,,,,,2,1,,,,,,
N,3,CHIFSB,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,
N,3,CHIPAL,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,
N,3,DRAPRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,3,DRAROS,1,,,,,,4,4,1,,,,5,5,3,,,,4,4,2,,,,4,4,2,,,,4,4,2,,,,,
N,3,EPIALS,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,FESNOV,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
N,3,GAUCRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,3,GAUDEP,3,,,,,,2,,,,,,1,,,,,,1,,,,,,2,,,,,,2,,,,,,,
N,3,HEBANO,,,,,,,1,1,,,,,2,2,1,,,,1,1,1,,,,1,2,2,,,,1,1,1,,,,,
N,3,HEBLYC,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,HIECAE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,HIEPIL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,,
N,3,HIEPOL,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,HYPRAD,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,LAGSTR,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,LITTER,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,
N,3,LUZRUF,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,LYCFAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,3,MOSS,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,MYRNUM,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,OLECYM,,,,,,,1,,,,,,1,1,,,,,1,1,,,,,3,3,1,,,,1,1,1,,,,,
N,3,OZOVAU,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,POACOL,1,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,PRACOL,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,RAOGRA,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,RAOSUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,3,ROCK,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,3,RUMACE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
N,3,RYTSET,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
N,3,VEGETATION,3,,,,,,4,4,1,,,,5,5,3,,,,4,4,2,,,,5,5,3,,,,6,6,4,,,,,
N,3,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,ACIAUR,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
N,4,ACRCOL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,ANIARO,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,ASTNER,,,,,,,,,,,,,,,,,,,3,3,1,,,,3,3,1,,,,2,2,1,,,,,
N,4,BARE GROUND,5,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,2,,,,,,,
N,4,BLEPEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,4,BRABEL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,CALLYA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,4,CELGRA,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,CELMON,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,
N,4,CELSPE,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,CHIFSB,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,
N,4,CHIPAL,,,,,,,,,,,,,2,2,1,,,,1,1,1,,,,2,2,1,,,,2,2,1,,,,hare,L
N,4,DRAROS,1,1,1,,,,3,4,3,,,,3,4,3,,,,3,3,2,,,,3,3,2,,,,3,3,2,,,,,
N,4,EPIALS,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,GAUCRA,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,GAUDEP,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,HEBCAN,2,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
N,4,HEBLYC,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
N,4,HIECAE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,HYPRAD,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,KELDIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
N,4,LITTER,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,LUZRUF,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,LYCFAS,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,MOSS,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,MYRNUM,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,2,,,,,,,
N,4,OLECYM,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,OXAMAG,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,POACOL,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,PODNIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
N,4,PRAMAC,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,ROCK,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,2,,,,,,,
N,4,RUMACE,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
N,4,VEGETATION,4,1,,,,,3,4,3,,,,5,5,3,,,,5,5,3,,,,5,5,3,,,,6,5,3,,,,,
N,4,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,ACACAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
O,1,ACIAUR,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,hare,M
O,1,ACRCOL,,,,,,,1,,,,,,3,1,,,,,3,1,,,,,2,1,,,,,2,1,,,,,,
O,1,ANTODO,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,BARE GROUND,2,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,,
O,1,CELGRA,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,CELSPE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,CHIFSB,,,,,,,1,1,1,,,,1,1,1,,,,3,3,1,,,,2,2,1,,,,2,2,1,,,,,
O,1,CHIPAL,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,,hare,L
O,1,CRALAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
O,1,DISTOU,,,,,,,,,,,,,3,2,,,,,2,2,1,,,,2,2,1,,,,3,3,2,1,,,,
O,1,DRAROS,2,,,,,,1,1,,,,,2,2,,,,,2,2,,,,,3,3,2,,,,2,2,1,,,,,
O,1,EPISP,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,FESNOV,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
O,1,GAUCRA,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,
O,1,GAUDEP,2,,,,,,2,,,,,,1,,,,,,1,,,,,,2,,,,,,1,,,,,,,
O,1,GENCOR,2,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,GERSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
O,1,GONMON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
O,1,GRASP,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,HEBANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,
O,1,HIECAE,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,1,,,,,,
O,1,HIEPIL,3,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,,,,1,,,,,,,
O,1,HYPRAD,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,LAGSTR,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,LEUFRA,1,,,,,,1,,,,,,2,,,,,,2,,,,,,2,,,,,,1,,,,,,,
O,1,LITTER,3,,,,,,2,,,,,,3,,,,,,3,,,,,,3,,,,,,3,,,,,,,
O,1,LUZRUF,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,LYCFAS,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,MOSS,1,,,,,,1,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,,
O,1,MUECOM,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,hare,H
O,1,OLECYM,,,,,,,,,,,,,1,1,,,,,2,2,1,,,,1,1,1,,,,1,1,1,,,,,
O,1,OZOVAU,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,PIMORE,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,PIMSER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
O,1,POACOL,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,PRACOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
O,1,PTEESC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,
O,1,RAOSUB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,ROCK,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,RUMACE,,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,1,RYTSET,3,,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,,
O,1,THELON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
O,1,VEGETATION,6,1,,,,,5,1,,,,,5,1,,,,,5,2,,,,,6,3,2,,,,6,3,2,,,,,
O,1,WAHALB,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,2,ACACAE,,,,,,,,,,,,,1,,,,,,1,,,,,,1,1,,,,,1,1,,,,,,
O,2,ACRCOL,1,,,,,,1,,,,,,1,1,,,,,2,1,,,,,1,1,,,,,1,1,,,,,,
O,2,ANTODO,2,,,,,,1,1,,,,,1,1,,,,,2,1,1,,,,2,1,1,,,,1,1,1,,,,,
O,2,BARE GROUND,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,1,,,,,,,
O,2,CELGRA,,,,,,,,,,,,,1,1,,,,,1,1,,,,,1,1,,,,,1,1,,,,,,
O,2,CERFON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
O,2,CHIFSB,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,,
O,2,COPPRO,,,,,,,,,,,,,,,,,,,1,2,1,,,,1,2,2,,,,1,2,2,,,,hare,L
O,2,CRECAP,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,,,1,1,1,,,,,
O,2,DACGLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,
O,2,DISTOU,2,3,3,,,,3,3,4,,,,4,5,4,,,,3,4,2,,,,3,4,4,,,,3,4,4,,,,,
